VehicleSpeed[km/h],EngineSpeed[rpm],EngineFuelRate[L/h],grad[%],time[s],acc[m/s^2],W[kg],EngineFuelRate[g/h],predit_gear_position,i_m,mu_r[kg/kg],mu_aA[kg/(km/h)2],W_eq[kg],F_rr[N],F_slope[N],F_air[N],F_acc[N],R[N],engine_torque[Nm],engine_power[kW],BSFC[g/kW-h],BTE,P_rr[kW],P_air[kW],P_acc[kW],P_slope[kW],vehile_power[kW]
11.41499996,1048.75,28.60000038,0.0,11,0.35277763888888863,21038.75,23909.60031768,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,36.20109878642466,11101.750485549808,12369.388989711233,421.3445239623069,46.274096269646584,516.6951328094,0.16316997807014677,3.904682759193925,0.11478765033305374,35.20180037457806,0.0,39.221270784105045
13.61400032,1203.25,18.60000038,0.0,12,0.6108334333333336,21038.75,15549.60031768,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,51.49219875417893,19222.647972974974,20505.57757710415,698.4914800548127,88.0127521278301,176.67440162643356,0.4772006171427567,4.656885897454228,0.19472633619913765,72.69364879314683,0.0,77.5452610268002
14.39799976,1306.0,18.0,0.0,13,0.21777762222222188,21038.75,15047.999999999998,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,57.59360293559494,6853.361882182449,8142.392890493044,277.35829629196223,37.93263008573902,396.7033123194212,0.21252440015317178,4.925065407512299,0.23034241145673084,27.409639648571126,0.0,32.56504746754015
15.47099972,1352.75,17.89999962,0.0,14,0.2980555444444446,21038.75,14964.39968232,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,66.49770859892597,9379.671273039823,10677.60638701375,363.7165088700331,51.523952886784116,290.43578459909594,0.2902849371878805,5.292102153820598,0.28577389753184035,40.30913656635866,0.0,45.88701261771109
15.7840004,1359.0,18.29999924,0.0,15,0.08694463333333334,21038.75,15298.799364640001,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,69.21561633582347,2736.107731670306,4036.7607533811292,137.50614839567774,19.569070244734995,781.7846823231728,0.10784188459529039,5.399169027503879,0.3034720322030234,11.996312647535333,0.0,17.698953707242236
16.41300011,1429.75,17.75,0.0,16,0.1747221416666663,21038.75,14838.999999999998,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,74.84208343462969,5498.425657571659,6804.705146381289,231.79198689528945,34.704607852088365,427.580108763772,0.1971773984838013,5.614328408299442,0.3412175343458906,25.068239145152905,0.0,31.023785087798235
17.30400085,1516.0,16.79999924,0.0,17,0.24750020555555627,21038.75,14044.79936464,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,83.18843985946404,7788.717946676572,9103.343791911037,310.091635056383,49.22864365304314,285.29730503293683,0.2955132488185547,5.919109419258555,0.3998591205662055,37.43777276936157,0.0,43.75674130918634
18.34900093,1581.25,15.80000019,0.0,18,0.29027779999999936,21038.75,13208.80015884,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,93.53944081093114,9134.909222830065,10459.886069015996,356.3001955970016,58.999076973107734,223.88147131285936,0.3765793256363095,6.276568360128517,0.47676535734207093,46.560127173659566,0.0,53.31346089113015
19.03899956,1615.75,15.25,0.0,19,0.19166628611111156,21038.75,12749.0,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,100.70665514431981,6031.650111382898,7363.794171902218,250.83650877964533,42.44177415910774,300.3880081027231,0.28066744082749906,6.512593394195047,0.5325983230504935,31.899051060192484,0.0,38.94424277743803
18.96299934,1542.5,3.5,0.0,20,-0.021111172222222484,21038.75,2926.0,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,99.90425460031024,-664.3589066664225,666.9827533088877,22.719758503654493,3.669927641063181,797.2909240118793,0.10574450423344488,6.486596307049289,0.5262456427913542,-3.4995104190662474,0.0,3.513331530774394
18.66600037,1146.25,4.75,0.0,21,-0.08249971388888906,21038.75,3971.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,96.79935514773733,-2206.4551532072796,-878.2183926845423,-36.80029713812128,-4.417324377437613,-898.9604703432452,-0.09378513991529579,6.385003073433775,0.5019046663898407,-11.440470196154303,0.0,-4.5535624563306865
18.93799973,1132.0,4.849999905,0.0,22,0.07555537777777843,21038.75,4054.5999205800003,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,99.64101342830591,2020.728858221582,3351.807277024888,162.04232822787935,19.20894527794074,211.07873763564945,0.3994203036925034,6.47804479180657,0.5241670792783844,10.630156269834313,0.0,17.63236814091927
18.85199928,1125.75,0.0,0.0,23,-0.023889013888888953,21038.75,0.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,98.73809705561845,-638.9117648476864,691.2637375829321,33.41898152237122,3.9397057272135703,0.0,inf,6.44862696652627,0.5170584818336359,-3.345767814136698,0.0,3.6199176342232073
18.62599945,1075.5,0.0,0.0,24,-0.06277773055555633,21038.75,0.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,96.38492095702412,-1678.9906359859572,-351.16830965393297,-14.715130368942885,-1.65730769487318,-0.0,-inf,6.371320120895605,0.49868485687050684,-8.686910739563775,0.0,-1.8169057617976625
17.00799942,1036.5,0.0,0.0,25,-0.44944445277777706,21038.75,0.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,80.36674680103327,-12020.393552486123,-10708.58940031009,-448.72582394559487,-48.70561013103019,-0.0,-inf,5.817857410106752,0.3796882174942391,-56.78967960245993,0.0,-50.59213397485893
15.54599953,918.75,0.0,0.0,26,-0.4061110805555559,21038.75,0.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,67.14400221587591,-10861.442352069342,-9562.860944478465,-400.71595764648436,-38.553393204500814,-0.0,-inf,5.317757034773381,0.2899501741362016,-46.903327138997795,0.0,-41.295619930088215
14.26599979,1179.0,6.699999809,0.0,27,-0.3555554833333331,21038.75,5601.199840324,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,56.54241457176916,-11189.167976088675,-9901.188156141905,-292.33161256551705,-36.09260306540192,-155.18968887265618,-0.5432650461632332,4.879912712910527,0.2240650206685977,-44.34018555476549,0.0,-39.236207821186355
12.92800045,1097.5,0.0,0.0,28,-0.37166648333333324,21038.75,0.0,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,46.43363049313941,-11696.173756375754,-10418.302720507614,-307.5993695355095,-35.35237439136051,-0.0,-inf,4.422228703009677,0.16674833219734445,-42.00226099602887,0.0,-37.41328396082184
10.88899994,961.25,0.0,0.0,29,-0.5663890305555558,21038.75,0.0,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,32.941692948360505,-17824.00300309475,-16559.62390477139,-488.92127724665005,-49.21572741455063,-0.0,-inf,3.724756064789481,0.09963947014949887,-53.91265767534959,0.0,-50.08826214041061
10.79800034,878.0,5.300000191,0.0,30,-0.025277666666666653,21038.75,4430.8001596760005,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,32.39340475712284,-795.4765757662412,468.35423436588167,15.953778484027612,1.4668533313988268,3020.615670859664,0.027911241507088874,3.6936282005355467,0.09716222099476944,-2.3859878709960856,0.0,1.4048025505342303
8.654000282,825.75,10.10000038,0.0,31,-0.5955555716666665,21038.75,8443.600317680002,6,5.56,0.005966551601212049,0.028320500000000002,14936.184799999997,1231.437405375,0.0,20.806725325633657,-21425.072860485052,-20172.828729784418,-489.5495755812597,-42.332496264642735,-199.4590695737527,-0.4226888938649485,2.9602387926057223,0.050017057454313944,-51.503496271252274,0.0,-48.49324042119223
8.996999741,905.0,12.89999962,0.0,32,0.09527762749999989,21038.75,10784.39968232,6,5.56,0.005966551601212049,0.028320500000000002,14936.184799999997,1231.437405375,0.0,22.488751208962725,3427.6064372111828,4681.532593795146,131.07460767699988,12.422121240598518,868.1608779564922,0.09711233900324003,3.0775672270046077,0.056203135778458625,8.56615950773304,0.0,11.699929870516106
11.33500004,1039.25,13.85000038,0.0,33,0.6494445275000003,21038.75,11578.60031768,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,35.69545942096453,20437.721396456356,21704.85426125232,739.34302607716,80.46270560035738,143.90021105167227,0.5858861003281454,3.877317510884201,0.11239112054568094,64.35043690176157,0.0,68.34014553319145
12.60400009,1161.5,14.5,0.0,34,0.3525000138888886,21038.75,12122.0,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,44.13536465507479,11093.013754139452,12368.586524169526,421.31718918757,51.24565048945295,236.5469046489101,0.3564161349504677,4.3113992133821855,0.15452281669020707,38.837873987651356,0.0,43.30379601772374
14.5539999,1274.5,14.0,0.0,35,0.5416666138888893,21038.75,11704.0,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,58.84839995107979,17045.999890149218,18336.285695475297,624.597833734814,83.36215468505061,140.39944197962154,0.600494790440111,4.9784277429677815,0.2379110019453265,68.91318908239771,0.0,74.12952782731081
15.63199997,1347.5,12.5,0.0,36,0.29944446388888885,21038.75,10450.000000000002,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,67.88893801053875,9423.379930893858,10722.706274279397,365.25276830423024,51.540770661221714,202.7521099497719,0.41582370467240715,5.347174856633022,0.2947888547066871,40.91840966584206,0.0,46.56037337718176
16.20700073,1319.0,4.650000095,0.0,37,0.15972243333333333,21038.75,3887.40007942,7,4.57,0.005966551601212049,0.028320500000000002,10430.791325,1231.437405375,0.0,72.9751888105304,5026.391716312891,6330.804310498421,215.64927182128744,29.786632657715924,130.50820897047618,0.6460063635424951,5.543863035517204,0.3285302606455983,22.62853728209694,0.0,28.500930578259734
16.1970005,957.0,4.0,0.0,38,-0.002777841666666466,21038.75,3344.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,72.88516061352806,-74.2933856530088,1230.0291803355194,59.465469132435935,5.95943936290253,561.1266087908164,0.15024975142622607,5.540442297382661,0.32792249524997064,-0.3342583346023546,0.0,5.534106458030277
15.72700024,924.75,0.25,0.0,39,-0.13055562777777802,21038.75,209.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,68.71660754872464,-3491.710747972496,-2191.5567350487713,-91.83358002593704,-8.893126563668952,-23.501296029433192,-3.587424854521725,5.37967121385489,0.30019613983632726,-15.25392660315945,0.0,-9.574059249468235
14.83600044,879.75,0.800000012,0.0,40,-0.24749994444444479,21038.75,668.8000100319999,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,61.15100501271075,-6619.386929916471,-5326.79851952876,-223.21072975293112,-20.56378056139065,-32.52320301879216,-2.5922764569266716,5.074890524437767,0.2520100936875052,-27.279229834658608,0.0,-21.95232921653334
13.42599964,843.25,2.400000095,0.0,41,-0.39166688888888856,21038.75,2006.40007942,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,50.0798692536112,-10475.132392500815,-9193.615117872203,-385.24331866589466,-34.01888563790371,-58.979006566413716,-1.4294770020333334,4.592577267013135,0.18677008515839752,-39.06642325851897,0.0,-34.28707590634743
13.27200031,801.5,4.949999809,0.0,42,-0.04277759166666703,21038.75,4138.199840324,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,48.937602640258895,-1144.086847402099,136.28816061316002,6.588818816353333,0.5530185636205266,7482.931157377157,0.011266859431994635,4.539899340522943,0.18041663261449245,-4.217866942607661,0.0,0.5024490305297749
12.94200039,802.0,6.400000095,0.0,43,-0.0916666444444441,21038.75,5350.40007942,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,46.53425239951694,-2451.624744833242,-1173.653087058725,-49.18000203663306,-4.130394451588587,-1295.3726677030054,-0.06508484823827641,4.427017605728844,0.16729064241747407,-8.813591223268185,0.0,-4.219282975121868
13.31799984,802.75,7.900000095,0.0,44,0.1044442916666667,21038.75,6604.40007942,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,49.277416945914375,2793.36296706888,4074.077789389795,196.96032492661487,16.557230097418145,398.883148966436,0.2113629861474934,4.5556342132650745,0.18229906416702804,10.333890985690354,0.0,15.071824263122458
13.48099995,823.5,9.300000191,0.0,45,0.04527780833333297,21038.75,7774.800159676,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,50.49101929035223,1210.955151402881,2492.883576068233,120.5178655216992,10.39306522405809,748.0757593706547,0.11270133062510862,4.61139100008014,0.18907484125796872,4.534690648754022,0.0,9.33515649009213
14.21899986,869.5,10.94999981,0.0,46,0.20499997500000028,21038.75,9154.19984116,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,56.170465607653256,5482.725089874915,6770.332960857569,327.31014201660685,29.802841071579234,307.15863025185485,0.27448075745204376,4.863835637396081,0.22185773405871012,21.655240912597197,0.0,26.740934284051985
14.65200043,930.75,11.5,0.0,47,0.12027793611111084,21038.75,9613.999999999998,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,59.64358907999573,3216.8338463200234,4507.914840775019,217.93407433036316,21.241579195550063,452.6028837824851,0.1862761739052003,5.011950386964607,0.24274941467967798,13.092514138755424,0.0,18.34721394039971
15.94900036,1009.0,11.25,0.0,48,0.36027775833333336,21038.75,9405.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,70.67028775146913,9635.629979652707,10937.737672779176,528.7823348889292,55.87232223076113,168.33021475563393,0.5008556165145602,5.455609894900928,0.31308901244152354,42.68851833730773,0.0,48.457217244650174
17.33600044,1071.5,11.10000038,0.0,49,0.3852778,21038.75,9279.60031768,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,83.49639838907379,10304.25618652786,11619.189990291934,561.7269856339045,63.029822114834744,147.22555143457953,0.5726528626854869,5.930055389281517,0.40208155533649953,49.62071938431103,0.0,55.952856328929045
17.62999916,1121.25,11.0,0.0,50,0.08166631111111143,21038.75,9196.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,86.35241883266924,2184.1657928320265,3501.9556170396954,169.30121413170932,19.87884496468039,462.60233008200095,0.18224969483944603,6.030622339542731,0.4228869643010908,10.696344748035933,0.0,17.149854051879753
18.63699913,1161.75,10.64999962,0.0,51,0.27972221388888857,21038.75,8903.39968232,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,96.4987957957363,7481.171645430517,8809.107846601253,425.87423055563363,51.81108188623623,171.84353922331846,0.4906156720846969,6.375082736839815,0.4995688814697736,38.729608179797005,0.0,45.6042597981066
18.57999992,1197.5,10.35000038,0.0,52,-0.015833113888889094,21038.75,8652.600317679999,8,3.75,0.005966551601212049,0.028320500000000002,7365.828124999999,1231.437405375,0.0,95.9094365354065,-449.7329204189728,877.6139214914338,36.43154109303294,4.568584719118343,1893.9345223195946,0.044515336985464435,6.355585248153474,0.49499925643197157,-2.3211215626127446,0.0,4.529462941972701
20.24900055,1225.5,9.75,0.0,53,0.4636112861111119,21038.75,8151.0,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,113.91400164636056,12399.285562403447,13744.636969424808,664.4812159813333,85.27557217360383,95.58423112548822,0.8820401911145334,6.926493527424709,0.6407346338860711,69.74253893686513,0.0,77.3097670981759
20.34799957,1254.0,9.100000381,0.0,54,0.027499727777777018,21038.75,7607.600318515999,9,3.22,0.005966551601212049,0.028320500000000002,5706.253700000001,1231.437405375,0.0,115.03059429029018,735.4803211656391,2081.9483208309293,100.65129802361923,13.217384819012665,575.5753065139465,0.14647802387508868,6.9603577208478935,0.6501784675432414,4.157098127450524,0.0,11.767634315841658
21.55200005,942.75,0.0,0.0,55,0.33444457777777814,21038.75,0.0,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,129.04615907017646,8094.385972357563,9454.86953680274,678.2676649570078,66.9616694184831,0.0,inf,7.372205283948298,0.7725563407590975,48.45839080026931,0.0,56.6031524249767
21.3579998,858.5,11.60000038,0.0,56,-0.0538889583333329,21038.75,9697.60031768,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,126.73339822286636,-1304.246076574526,53.92472702334044,3.86841918222105,0.34777827227345565,27884.434108795747,0.0030235196152991763,7.305844404919937,0.7518810816381389,-7.7378020673970855,0.0,0.3199234191609888
21.56100082,890.5,11.35000038,0.0,57,0.05638917222222181,21038.75,9488.60031768,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,129.15396877103137,1364.7574365271544,2725.3488106731857,195.50941097742046,18.231827749439077,520.4415294002505,0.16199539953434927,7.375284140852514,0.7735246740495728,8.173760057795299,0.0,16.322568872697385
22.84300041,928.5,11.19999981,0.0,58,0.35611099722222167,21038.75,9363.19984116,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,144.96935914904972,8618.766911009969,9995.173675534019,717.0276737670074,69.71824459852094,134.3005678797403,0.6277645345845159,7.813812543297351,0.9198708695775498,54.68847113385976,0.0,63.42215454673466
23.11599922,955.75,11.10000038,0.0,59,0.07583300277777798,21038.75,9279.60031768,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,148.45514935183311,1835.3462268838223,3215.2387816106557,230.65283896235877,23.08509834878221,401.9736098793584,0.2097379813435128,7.907196139479812,0.9532469768394327,11.784961652521217,0.0,20.64540476884046
24.12400055,990.75,10.89999962,0.0,60,0.2800003694444452,21038.75,9112.39968232,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,161.68457274885017,6776.701472469329,8169.82345059318,586.0818124856639,60.80663120266192,149.85865031643272,0.5625910370301558,8.251999067932521,1.0834663116443826,45.41143056917664,0.0,54.74689594875355
24.96899986,1019.75,10.85000038,0.0,61,0.23472203055555516,21038.75,9070.60031768,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,173.2097033088577,5680.853683310658,7085.5007919945165,508.29533485686807,54.279827113821554,167.10812837814487,0.5045184474730057,8.541044556224206,1.2013536271304193,39.401454117573415,0.0,49.14385230092805
25.23999977,1048.25,10.80000019,0.0,62,0.0752777527777779,21038.75,9028.80015884,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,176.98995432779904,1821.9078035701143,3230.3351632729136,231.73581398380176,25.43821577151822,354.9305595932972,0.23753698071551888,8.633744396787334,1.2408962240349886,12.773597928630805,0.0,22.648238549453126
26.11499977,1072.25,10.64999962,0.0,63,0.24305555555555555,21038.75,8903.39968232,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,189.47415401421546,5882.545599826389,7303.457159215604,523.9309558119882,58.82998421283008,151.34118768602832,0.5570798985955406,8.933052099482646,1.374477080139495,42.67296582957796,0.0,52.9804950092001
26.24099922,1086.5,7.599999905,0.0,64,0.03499984722222176,21038.75,6353.59992058,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,191.30691159270626,847.0828687748975,2269.827185742604,162.83147843943564,18.526642223347523,342.94395303716226,0.24583939370502741,8.9761522205345,1.3944679216346705,6.174528027443735,0.0,16.545148169612904
26.42700005,1083.75,4.199999809,0.0,65,0.05166689722222253,21038.75,3511.199840324,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,194.02855753286636,1250.4667018063574,2675.932664714224,191.96442563412253,21.786049309284113,161.16735028354609,0.5231154656394984,9.03977677039361,1.4243313054506908,9.179467664211094,0.0,19.643575740055397
26.04000092,1082.25,4.349999905,0.0,66,-0.1074997583333332,21038.75,3636.59992058,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,188.3874269485213,-2601.760033506443,-1181.9352011829217,-73.49175221463345,-8.32903744501389,-436.61706944984627,-0.19309628365124157,8.907397546913172,1.362669103071091,-18.819398240590832,0.0,-8.549331590606574
25.97699928,1070.25,4.5,0.0,67,-0.017500455555555423,21038.75,3761.9999999999995,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,187.47695392683875,-423.55430875867813,995.3600505431607,71.40453230428156,8.002757063236208,470.08799220986185,0.1793475580882805,8.885846831330957,1.3528024158816898,-3.0562972149069667,0.0,7.18235203230568
26.20199966,1056.25,4.650000095,0.0,68,0.06250010555555481,21038.75,3887.40007942,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,190.7386907636084,1512.6571375179994,2934.833233656608,210.53727676327455,23.28757899493447,166.93019400022604,0.5050562242163763,8.962811799151954,1.3882597529269198,11.009622723039776,0.0,21.36069427511865
25.97599983,1073.0,7.949999809,0.0,69,-0.06277773055555534,21038.75,6646.1998403239995,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,187.46252806994644,-1519.3763491748655,-100.47641572991893,-6.24754033964582,-0.7020004797640633,-9467.51466973033,-0.00890509668382302,8.88550495352129,1.3526462770211942,-10.96314438552009,0.0,-0.7249931549776065
25.72100067,1081.0,8.399999619,0.0,70,-0.07083310000000015,21038.75,7022.399681484001,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,183.80005854634194,-1714.336213277061,-299.09874935571906,-18.597712593175686,-2.1052992891351674,-3335.5826023048353,-0.025275684502972608,8.798278424642621,1.3132003969490278,-12.24845635841793,0.0,-2.136977536826281
26.52199936,1095.75,10.39999962,0.0,71,0.22249963611111115,21038.75,8694.39968232,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,195.42604567792975,5385.041507801374,6811.904958854304,488.6682838263224,56.07305912091817,155.0548484178659,0.5437374861200857,9.072272799232168,1.439747071777051,39.67279650652262,0.0,50.184816377531845
27.28000069,1115.5,11.94999981,0.0,72,0.2105559250000007,21038.75,9990.19984116,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,206.75626488150957,5095.974158233217,6534.167828489727,468.74414694098743,54.756294479939655,182.4484278208413,0.46209843787884175,9.331559241200505,1.5667530690637232,38.61616070911787,0.0,49.514473019382095
27.53000069,1137.25,12.0,0.0,73,0.06944444444444445,21038.75,10032.0,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,210.5631497761214,1680.7273142361112,3122.7278693872327,224.01634755731266,26.678676170350453,376.03065219364737,0.22420814100560088,9.417075727684878,1.6102232385069988,12.852895589061664,0.0,23.88019455525354
28.49200058,1160.25,12.0,0.0,74,0.26722219166666605,21038.75,10032.0,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,225.53596845739952,6467.437965660522,7924.411339492922,568.4765881195084,69.07052843727092,145.24284419093377,0.5804701357860358,9.746143130049498,1.7849919289164133,51.18617951908712,0.0,62.71731457805303
28.72800064,1182.5,11.44999981,0.0,75,0.06555557222222279,21038.75,9572.19984116,11,2.17,0.005966551601212049,0.028320500000000002,3163.723325,1231.437405375,0.0,229.28768397920803,1586.606988013458,3047.332077367666,218.607650208117,27.070428073545035,353.6035638281823,0.23842840433143253,9.826870713814706,1.8297157589163349,12.661124046410862,0.0,24.3177105191419
