TimeStamp,,TestSequenceNumber,TestStatus,TestStatusRun,TestStatusResult,TestTime,TestDistance,TestPhaseNo,TestPhaseTime,TestTotalPhaseTime,GPSIsUnknown,GPSAltitude,GPSLatitude,GPSLongitude,GPSSpeed,GPSCourse,GPSSatelliteId,GPSNumberOfSatellite,SystemBatteryVoltage,AmbientTemp,AmbientRelativeHumidity,AmbientPressure,ExhaustVolumeFlowRate,ExhaustVolumeFlowRate_1,ExhaustTemp_1,ExhaustPressure_1,ExhaustVolumeFlowRate_2,ExhaustTemp_2,ExhaustPressure_2,ExhaustDiffPressure_1,ExhaustDiffPressure_2,Tailpipe_Operation,Tailpipe_Sequence,Tailpipe_CO_Conc,Tailpipe_CO2_Conc,Tailpipe_H2O_Conc,Tailpipe_NO_Conc,Tailpipe_NOx_Conc,Tailpipe_NO2_Conc,OBD_Ch2,OBD_Ch3,OBD_Ch4,OBD_Ch5,OBD_Ch6,OBD_Ch7,OBD_Ch8,OBD_Ch9,OBD_Ch10,OBD_Ch11,OBD_Ch12,OBD_Ch13,OBD_Ch15,OBD_Ch14,Tailpipe_Analyzer_Temp,Tailpipe_Ambient_Temp,Tailpipe_Ambient_RelativeHumidity,Tailpipe_Ambient_AbsoluteHumidity,OBD_Ch1,OBD_Ch16,OBD_Ch17,OBD_Ch18,OBD_Ch19,OBD_Ch20,OBD_Ch21,GPSSpeed
[],[s],[],[],[],[],[],[km],[],[s],[s],[],[m],[deg],[deg],[km/h],[deg],[],[],[V],[degC],[%],[kPa],[m3/min],[m3/min],[degC],[kPa],[m3/min],[degC],[kPa],[Pa],[Pa],[],[],[vol%],[vol%],[vol%],[ppm],[ppm],[ppm],[degC],[rpm],[km/h],[degC],[g/s],[%],[kPa],[degC],[degC],[L/h],[%],[Nm],[%],[],[deg C],[deg C],[%],[%],[%],[%],[deg C],[%],[L/h],[g/s],[g/s],[km/h]
Absolute_time,Relative_time,SYS_TestSequenceNumber,SYS_TestStatus,SYS_TestRunStatus,SYS_TestResultStatus,SYS_TestTime,SYS_TestDistance,SYS_PhaseNo,SYS_PhaseTime,SYS_TotalPhaseTime,GPS_GPSStatus,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_VehicleSpeed,GPS_Course,GPS_GPSSatelliteId,GPS_GPSNumberOfSatellite,BT_BatteryVoltage,WS_AmbientTemp,WS_AmbientRelativeHumidity,WS_AmbientPressure,PF_ExhaustFlowRate,PF_ExhaustFlowRate1,PF_ExhaustTemp1,PF_ExhaustPressure1,PF_ExhaustFlowRate2,PF_ExhaustTemp2,PF_ExhaustPressure2,PF_ExhaustDiffPressure1,PF_ExhaustDiffPressure2,GA_Operation,GA_Sequence,GA_COConc,GA_CO2Conc,GA_H2OConc,GA_NOConc,GA_NOxConc,GA_NO2Conc,OBD_EngineCoolantTemp,OBD_EngineSpeed,OBD_VehicleSpeed,OBD_IntakeAirTemp,OBD_MassAirFlowRate,OBD_CommandedEGR,OBD_BarometricPressure,OBD_AmbientAirTemp,OBD_EngineOilTemp,OBD_EngineFuelRate,OBD_ActualEnginePercentTorque,OBD_EngineReferenceTorque,OBD_NominalFrictionPercentTorque,OBD_DPF_Regeneration_Status,TailpipeAnalyzerTemp,TailpipeAmbientTemp,TailpipeAmbientRelativeHumidity,TailpipeAmbientAbsoluteHumidity,OBDCalculatedLOADValue,OBDEngineFrictionPercentTorque,OBDEngineCoolantTemp1,OBDDriversDemandEnginePercentTorque,OBDEngineFuelRate_1,OBDEngineFuelRate_2,OBDVehicleFuelRate,VehicleSpeed_Max
03/27/2025 14:23:57.8722915,817,28538,1,32,0,2853.8,6.695630444,1,817,817,2,13.5,24.06613417,120.4121213,64.24099731,199.5899963,0,9,24.3856678,30.46064758,60.30174255,102.7049713,4.389739513,4.389739513,165.4797058,100.709198,0,0,0,207.8000031,0,5,600,0.001915492,7.732596875,5.477489471,1.028766751,0.613300204,-0.419568837,84,992,68,0,107.1399994,0,100,34,0,16.04999924,37,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,79.60784149,9,84,37,16.04999924,0,0,65.70600128
03/27/2025 14:23:58.8722915,818,28548,1,32,0,2854.8,6.713452555,1,818,818,2,13.60000038,24.065982,120.4120625,64.3730011,199.5,0,9,24.39189911,30.44348145,60.39710999,102.7219849,4.993750572,4.993750572,166.0487976,100.9634018,0,0,0,279.1000061,0,5,600,0.002307428,8.472844531,5.488879681,1.406970739,0.985550582,-0.425581247,84,988.25,68,0,108.1299973,0,101,34,0,18.60000038,41,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,81.96078491,9,84,41,18.60000038,0,0,65.70600128
03/27/2025 14:23:59.8722915,819,28558,1,32,0,2855.8,6.731280166,1,819,819,2,13.80000019,24.06583,120.4120038,64.09500122,199.5299988,0,9,24.36074448,30.38053894,60.43525696,102.6836853,5.38988924,5.38988924,166.8708038,100.7470016,0,0,0,330.6000061,0,5,600,0.003262402,9.037857031,5.499591827,1.914618134,1.346613288,-0.573613286,84,992.75,68,0,99.22000122,0,100,34,0,21.64999962,46,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,81.5686264,9,84,46,21.64999962,0,0,65.70600128
03/27/2025 14:24:00.8722915,820,28568,1,32,0,2856.8,6.749134138,1,820,820,2,13.80000019,24.0656775,120.4119455,64.10099792,199.2899933,0,10,24.37320709,30.39198303,60.53062439,102.7049713,5.839286804,5.839286804,167.8824005,101.1512985,0,0,0,377.5,0,5,600,0.003794105,9.273102344,5.512923241,2.104031086,1.726580024,-0.381177992,84,989.75,69,0,116.5400009,0,100,34,0,22.89999962,47,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,80.78430939,9,84,47,22.89999962,0,0,65.70600128
03/27/2025 14:24:01.8722915,821,28578,1,32,0,2857.8,6.766987694,1,821,821,2,13.89999962,24.06552517,120.4118862,64.05400085,199.6999969,0,9,24.37320709,30.38626099,60.57640076,102.7177429,5.803267002,5.803267002,169.020401,101.1504974,0,0,0,382.6999817,0,5,600,0.003640649,9.445852344,5.527254105,2.338157654,1.939502478,-0.402591497,84,994.25,69,0,131.0200043,0,101,33,0,23.75,49,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,82.7450943,9,84,49,23.75,0,0,65.70600128
03/27/2025 14:24:02.8722915,822,28588,1,32,0,2858.8,6.784889472,1,822,822,2,14,24.06537267,120.4118265,64.33100128,199.8099976,0,10,24.37320709,30.36909485,60.62599182,102.7304993,5.895208359,5.895208359,169.9687042,100.8515015,0,0,0,391.7000122,0,5,600,0.003420744,9.583191406,5.551627159,2.313884497,1.943609595,-0.373930991,84,1002.25,69,0,110.6600037,0,100,33,0,23.85000038,48,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,80.78430939,9,84,47,23.85000038,0,0,65.70600128
03/27/2025 14:24:03.8722915,823,28598,1,32,0,2859.8,6.802816,1,823,823,2,14.10000038,24.0652195,120.4117675,64.70999908,199.3099976,0,9,24.37009048,30.34048462,60.64889908,102.7007141,5.89542532,5.89542532,170.664093,100.8515015,0,0,0,392.1000061,0,5,600,0.002708798,9.770401563,5.582136631,2.29467082,1.849000454,-0.450070888,84,994.25,69,0,121.0999985,0,101,33,0,24.04999924,50,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,83.52941132,9,84,50,24.04999924,0,0,65.70600128
03/27/2025 14:24:04.8722915,824,28608,1,32,0,2860.8,6.820796555,1,824,824,2,14.19999981,24.065066,120.4117092,64.98899841,199.0500031,0,9,24.33270645,30.31759644,60.71756363,102.6836853,5.91299057,5.91299057,171.2330017,101.0460968,0,0,0,399.1000061,0,5,600,0.002519773,9.841048438,5.608165741,2.265191078,1.845388293,-0.423947901,84,1001.75,69,0,113.8199997,0,101,33,0,24.10000038,49,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,82.7450943,9,84,49,24.10000038,0,0,65.70600128
03/27/2025 14:24:05.8722915,825,28618,1,32,0,2861.8,6.838872861,1,825,825,2,14.10000038,24.0649115,120.411651,65.01200104,198.9299927,0,10,24.34516907,30.32904053,60.80148697,102.7007141,5.608736992,5.608736992,171.8018951,100.8364029,0,0,0,359.5,0,5,600,0.002149362,9.591717188,5.619935989,2.190114021,1.780561447,-0.413596481,84,1004.5,69,0,119.3600006,0,100,33,0,22.70000076,47,2402,9,0,42.90000153,36.20000076,46,2.715282202,81.5686264,9,84,47,22.70000076,0,0,65.70600128
03/27/2025 14:24:06.8722915,826,28628,1,32,0,2862.8,6.856935028,1,826,826,2,14.19999981,24.064757,120.4115932,64.96700287,199.1300049,0,10,24.34205246,30.31759644,60.86252213,102.7092285,5.542952538,5.542952538,172.2442932,101.0832977,0,0,0,348.6000061,0,5,600,0.002087341,9.462803906,5.627492905,2.095425367,1.696887016,-0.402473509,84,1007.75,70,0,119.3600006,0,100,33,0,22.04999924,45,2402,9,0,42.90000153,36.20000076,46,2.715282202,81.96078491,9,84,45,22.04999924,0,0,65.70600128
03/27/2025 14:24:07.8722915,827,28638,1,32,0,2863.8,6.875060305,1,827,827,2,14.30000019,24.064602,120.4115342,65.31900024,199.5,0,9,24.31713104,30.2775116,60.92355728,102.6751862,5.357831955,5.357831955,172.5603943,101.0839996,0,0,0,327.8000183,0,5,600,0.001783594,9.214054688,5.638978481,2.045249939,1.434796214,-0.616481304,84,1007.25,70,0,98.34999847,0,100,33,0,20.29999924,43,2402,9,0,42.90000153,36.20000076,46,2.715282202,79.60784149,9,84,42,20.29999924,0,0,65.70600128
03/27/2025 14:24:08.8722915,828,28648,1,32,0,2864.8,6.893190778,1,828,828,2,14.10000038,24.06444783,120.411474,65.51499939,199.8200073,0,9,24.31713104,30.28323364,61.02273941,102.6879425,4.920369148,4.920369148,173.0028076,100.6641006,0,0,0,272.3000183,0,5,600,0.001121836,8.773874219,5.629791737,2.496919394,1.453559875,-1.053661585,84,1010.75,70,0,109.1299973,0,100,33,0,17.64999962,38,2402,9,0,42.90000153,36.29999924,46,2.730552912,77.64705658,9,84,38,17.64999962,0,0,65.70600128
03/27/2025 14:24:09.8722915,829,28658,1,32,0,2865.8,6.911390666,1,829,829,2,14,24.06429317,120.4114135,65.77999878,199.6600037,0,9,24.29532242,30.28323364,61.11810684,102.7049713,4.30909729,4.30909729,173.1291962,101.0615005,0,0,0,206.6999969,0,5,600,0.000905862,8.184653906,5.618826389,2.133124352,1.297310948,-0.844066203,84,1011,70,0,90.56999969,0,100,33,0,13.75,32,2402,9,0,42.90000153,36.29999924,46,2.730552912,71.76470184,9,84,31,13.75,0,0,65.77999878
03/27/2025 14:24:10.8722915,830,28668,1,32,0,2866.8,6.929663499,1,830,830,2,13.80000019,24.0641395,120.4113525,65.73899841,199.7400055,0,9,24.2766304,30.22601318,61.19821548,102.6666718,3.709422588,3.709422588,172.9396057,100.911499,0,0,0,158.0999908,0,5,600,0.00064987,7.507410938,5.599778652,1.788979888,1.338436723,-0.454991817,84,1012,70,0,67.48999786,0,100,33,0,9.899999619,24,2402,9,0,42.90000153,36.29999924,46,2.730552912,61.17647171,9,85,24,9.899999619,0,0,65.77999878
03/27/2025 14:24:11.8722915,831,28678,1,32,0,2867.8,6.947834444,1,831,831,2,14.19999981,24.06398383,120.4112915,65.22399902,199.7400055,0,11,24.30155373,30.27178955,61.3202858,102.7177429,3.295326471,3.295326471,172.6867981,100.911499,0,0,0,124.2000046,0,5,600,0.000715161,6.778885156,5.579229832,2.015689135,1.341530442,-0.680815339,85,1002,70,0,75.06999969,0,100,34,0,8.550000191,22,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,59.2156868,9,85,22,8.550000191,0,0,65.77999878
03/27/2025 14:24:12.8722915,832,28688,1,32,0,2868.8,6.965990777,1,832,832,2,14.19999981,24.06382883,120.4112307,65.16799927,199.7200012,0,10,24.28597641,30.24890137,61.38895035,102.7219849,3.037055016,3.037055016,172.3708038,100.8366013,0,0,0,104.0999985,0,5,600,0.0004583,6.509830859,5.556890011,2.089393854,1.390330553,-0.705965817,85,1004.5,69,0,71.94999695,0,100,34,0,8.649999619,22,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,63.52941132,9,85,22,8.649999619,0,0,65.77999878
03/27/2025 14:24:13.8722915,833,28698,1,32,0,2869.8,6.984085666,1,833,833,2,13.89999962,24.06367517,120.4111708,65.30400085,199.4900055,0,10,24.28597641,30.23745728,61.43091202,102.7134857,3.166848183,3.166848183,171.865097,100.5129013,0,0,0,112.5999985,0,5,600,0.000489825,6.854022656,5.568761826,1.976153255,1.363938212,-0.618260026,85,1006,69,0,76.26000214,0,100,34,0,9.899999619,25,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,69.41176605,9,85,25,9.899999619,0,0,65.77999878
03/27/2025 14:24:14.8722915,834,28708,1,32,0,2870.8,7.002158138,1,834,834,2,13.89999962,24.0635205,120.4111118,65.03700256,199.1699982,0,10,24.24235535,30.21456909,61.46524429,102.7049713,3.419190168,3.419190168,171.6123047,100.8139038,0,0,0,131,0,5,600,0.001200756,7.254451563,5.591850281,1.906932831,1.398494363,-0.513458788,85,998.5,69,0,71.12999725,0,100,34,0,9.949999809,25,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,68.62744904,9,85,25,9.949999809,0,0,65.77999878
03/27/2025 14:24:15.8722915,835,28718,1,32,0,2871.8,7.020217222,1,835,835,2,13.89999962,24.06336633,120.4110532,64.97299957,199.2400055,0,10,24.24859238,30.22029114,61.51865005,102.6921997,3.800964832,3.800964832,171.5491028,100.5664978,0,0,0,165.6000061,0,5,600,0.000649412,7.423632031,5.584267616,1.922040701,1.372044802,-0.555426538,85,1000.25,69,0,75.37000275,0,100,34,0,11.69999981,29,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,72.54901886,9,85,29,11.69999981,0,0,65.77999878
03/27/2025 14:24:16.8722915,836,28728,1,32,0,2872.8,7.038188138,1,836,836,2,13.89999962,24.06321233,120.4109942,64.61799622,199.4100037,0,10,24.23612404,30.21456909,61.54153824,102.6836853,4.049228191,4.049228191,171.7386932,100.6716995,0,0,0,184,0,5,600,0.000268028,7.69088125,5.574662209,2.05156517,1.387440205,-0.67068249,85,998,69,0,74.77999878,0,101,34,0,12.94999981,32,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,74.50980377,9,85,32,12.94999981,0,0,65.77999878
03/27/2025 14:24:17.8772964,837,28738,1,32,0,2873.8,7.056138749,1,837,837,2,13.89999962,24.06306067,120.4109367,64.65899658,199.0200043,0,9,24.22366333,30.18023682,61.48050308,102.6539001,4.634439945,4.634439945,172.3074951,101.0538025,0,0,0,243.6999969,0,5,600,0.000725658,8.119979688,5.587537766,2.077399015,1.425824285,-0.658008337,85,995.75,69,0,87.91999817,0,100,34,0,16.04999924,37,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,79.60784149,9,85,37,16.04999924,0,0,65.77999878
03/27/2025 14:24:18.8722915,838,28748,1,32,0,2874.8,7.073990887,1,838,838,2,14,24.06290783,120.4108785,64.8030014,199.4600067,0,9,24.22677803,30.17451477,61.37750626,102.6666718,4.902405739,4.902405739,173.0659943,101.0991974,0,0,0,271.1000061,0,5,600,0.00109355,8.621060938,5.608317375,2.07861805,1.502286792,-0.582021952,85,992,69,0,91.33999634,0,101,34,0,17.60000038,40,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,80.78430939,9,85,40,17.60000038,0,0,65.77999878
03/27/2025 14:24:19.873291,839,28758,1,32,0,2875.8,7.091865443,1,839,839,2,14,24.0627555,120.4108198,64.11699677,199.6000061,0,9,24.16447067,30.17451477,61.25162125,102.6921997,5.384056091,5.384056091,173.9508057,100.8298035,0,0,0,326.7999878,0,5,600,0.001990015,9.046186719,5.626943111,2.313297272,1.719235301,-0.599927723,85,995.75,69,0,111.1800003,0,100,34,0,21.04999924,45,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,81.96078491,9,85,44,21.04999924,0,0,65.77999878
03/27/2025 14:24:20.873291,840,28768,1,32,0,2876.8,7.109708471,1,840,840,2,14,24.06260367,120.4107615,64.1989975,199.1499939,0,9,24.15512466,30.15162659,61.06088638,102.670929,5.801567078,5.801567078,174.7723999,101.0919037,0,0,0,379.7999878,0,5,600,0.002862194,9.404705469,5.644906044,2.453537941,1.769088387,-0.691207767,85,995,69,0,125.3099976,0,101,33,0,23.89999962,49,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,82.7450943,9,85,49,23.89999962,0,0,65.77999878
03/27/2025 14:24:21.8722915,841,28778,1,32,0,2877.8,7.127542665,1,841,841,2,14,24.06245133,120.4107033,64.26599884,199.25,0,9,24.14889526,30.15162659,60.91211319,102.6921997,6.108457565,6.108457565,175.9098053,101.1287994,0,0,0,426.3999939,0,5,600,0.003107337,9.791024219,5.664142132,2.65367198,2.024184227,-0.635703266,85,988.25,68,0,117.6600037,0,100,33,0,25.64999962,52,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,82.7450943,9,85,52,25.64999962,0,0,65.77999878
03/27/2025 14:24:22.873291,842,28788,1,32,0,2878.8,7.145372887,1,842,842,2,13.89999962,24.0623005,120.4106453,63.95100021,199.8099976,0,9,24.14266396,30.13446045,60.79385757,102.6964569,6.112402916,6.112402916,176.9839935,100.9494019,0,0,0,432.9000244,0,5,600,0.003424517,10.02039063,5.678014755,2.699232578,2.165169477,-0.539336443,85,995.25,69,0,112.2200012,0,101,33,0,25.85000038,51,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,80.78430939,9,85,51,25.85000038,0,0,65.77999878
03/27/2025 14:24:23.8722915,843,28798,1,32,0,2879.8,7.163312748,1,843,843,2,13.89999962,24.06214933,120.410585,64.31900024,199.9900055,0,9,24.15824127,30.15734863,60.77096939,102.7092285,5.953434467,5.953434467,177.9949951,101.2559967,0,0,0,407.5,0,5,600,0.002716604,10.37313672,5.704907894,3.054011583,2.386299133,-0.674305439,85,996.25,69,0,103.7699966,0,101,33,0,26.04999924,53,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,85.88235474,9,85,53,26.04999924,0,0,65.77999878
03/27/2025 14:24:24.8722915,844,28808,1,32,0,2880.8,7.181249498,1,844,844,2,13.89999962,24.06199783,120.4105252,64.55699921,199.2299957,0,9,24.14577866,30.1287384,60.78622818,102.6879425,5.955073833,5.955073833,178.8795013,101.2044983,0,0,0,409.2000122,0,5,600,0.00210983,10.54561406,5.728808403,3.199197054,2.455112219,-0.751431882,85,1001.5,69,0,107.1399994,0,100,33,0,25.64999962,51,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,85.88235474,9,85,51,25.64999962,0,0,65.77999878
03/27/2025 14:24:25.8762969,845,28818,1,32,0,2881.8,7.19923786,1,845,845,2,13.89999962,24.06184517,120.4104658,64.60199738,199.4499969,0,9,24.11462593,30.12301636,60.85870743,102.670929,5.948586464,5.948586464,179.6374969,101.2499008,0,0,0,417.8000183,0,5,600,0.00186774,10.48269141,5.732870579,2.895256281,2.470236301,-0.429216623,85,1002.5,69,0,133,0,101,33,0,25.75,52,2402,9,0,42.90000153,36.29999924,45.79999924,2.718681097,84.70587921,9,85,51,25.75,0,0,65.77999878
03/27/2025 14:24:26.8712921,846,28828,1,32,0,2882.8,7.217232387,1,846,846,2,14,24.06169167,120.4104072,64.80000305,199.0899963,0,9,24.12708664,30.1287384,60.98077774,102.6794434,6.086478233,6.086478233,180.2693024,101.1660004,0,0,0,425.2999878,0,5,600,0.001869632,10.39444375,5.735078812,3.034486294,2.557565928,-0.481629461,85,1000,69,0,112.2200012,0,100,33,0,26.14999962,52,2402,9,0,42.90000153,36.29999924,45.79999924,2.718681097,85.88235474,9,85,52,26.14999962,0,0,65.77999878
03/27/2025 14:24:27.8712921,847,28838,1,32,0,2883.8,7.235210165,1,847,847,2,14.19999981,24.06153833,120.410349,64.3710022,199.2799988,0,9,24.12708664,30.1287384,61.08377457,102.6879425,6.222717762,6.222717762,180.9640961,101.1970978,0,0,0,444.1000061,0,5,600,0.001665738,10.36710781,5.753056049,2.80059123,2.584260464,-0.218466803,85,991.25,69,0,129.7200012,0,100,33,0,25.45000076,51,2402,9,0,42.90000153,36.29999924,45.79999924,2.718681097,82.7450943,9,85,51,25.45000076,0,0,65.77999878
03/27/2025 14:24:28.8712921,848,28848,1,32,0,2884.8,7.253221471,1,848,848,2,14.39999962,24.0613845,120.4102897,64.47200012,199.6499939,0,9,24.11774063,30.08868408,61.14862442,102.6751862,6.250864983,6.250864983,181.658905,101.106102,0,0,0,466.8999939,0,5,600,0.002274187,10.39880625,5.769400597,2.96516633,2.698449373,-0.269350499,85,1005.25,69,0,125.3099976,0,100,33,0,27.5,54,2402,9,0,42.90000153,36.20000076,45.79999924,2.703476667,84.70587921,9,85,54,27.5,0,0,65.77999878
03/27/2025 14:24:29.8722915,849,28858,1,32,0,2885.8,7.271144831,1,849,849,2,14.69999981,24.06123133,120.41023,64.3690033,200.0599976,0,9,24.12085724,30.08868408,61.20203018,102.670929,6.423052788,6.423052788,182.6062927,101.2562027,0,0,0,476,0,5,600,0.002754302,10.59441484,5.783348083,3.075548172,2.896630764,-0.18068403,85,998.75,69,0,133,0,101,33,0,29.20000076,57,2402,9,0,42.90000153,36.20000076,45.79999924,2.703476667,85.88235474,9,85,57,29.20000076,0,0,65.77999878
03/27/2025 14:24:30.8722915,850,28868,1,32,0,2886.8,7.289048081,1,850,850,2,15,24.0610795,120.4101695,64.45700073,200.1499939,0,9,24.16135597,30.08868408,61.28595352,102.6921997,6.921761036,6.921761036,183.6799927,101.3395004,0,0,0,546.4000244,0,5,600,0.004186742,10.90189453,5.811444759,3.271205902,3.083772182,-0.189284429,85,994.75,69,0,137.8000031,0,100,33,0,31.20000076,61,2402,9,0,42.90000153,36.20000076,45.79999924,2.703476667,85.88235474,9,85,61,31.20000076,0,0,65.77999878
03/27/2025 14:24:31.8722915,851,28878,1,32,0,2887.8,7.306891442,1,851,851,2,15.39999962,24.06092717,120.4101082,64.3239975,200.4900055,0,9,24.14577866,30.03718567,61.29739761,102.6666718,7.264832973,7.264832973,184.8798065,101.0017014,0,0,0,612.2999878,0,5,600,0.005331834,11.44598281,5.84340477,3.572684765,3.404739857,-0.169603184,85,992.5,69,0,145.1000061,0,100,33,0,34.65000153,67,2402,9,0,42.90000153,36.20000076,45.79999924,2.703476667,87.84313965,9,85,67,34.65000153,0,0,65.77999878
03/27/2025 14:24:32.8722915,852,28888,1,32,0,2888.8,7.324701331,1,852,852,2,15.89999962,24.06077517,120.4100463,64.02100372,200.9700012,0,9,24.16758728,30.08296204,61.36224747,102.6964569,7.743041992,7.743041992,186.0796051,101.5278015,0,0,0,682.3999634,0,5,600,0.005484892,12.03350625,5.883934498,4.269046783,3.703276396,-0.571356773,85,992.25,68,0,158.7799988,0,100,33,0,38.29999924,73,2402,9,0,42.90000153,36.29999924,45.79999924,2.718681097,86.66666412,9,85,73,38.29999924,0,0,65.77999878
03/27/2025 14:24:33.8762969,853,28898,1,32,0,2889.8,7.342456387,1,853,853,2,16.29999924,24.06062467,120.409984,63.65999985,201.0299988,0,9,24.15512466,30.04862976,61.34317398,102.6751862,7.92591238,7.92591238,187.5948944,101.2349014,0,0,0,735.2000122,0,5,600,0.005087909,12.30955625,5.906262398,4.26055479,4.145742893,-0.115945548,85,991.25,69,0,157.9299927,0,100,33,0,40.04999924,76,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,85.88235474,9,85,76,40.04999924,0,0,65.77999878
03/27/2025 14:24:34.8722915,854,28908,1,32,0,2890.8,7.360220609,1,854,854,2,16.70000076,24.06047483,120.4099192,63.93500137,201.8600006,0,9,24.15512466,30.03718567,61.35461807,102.6751862,8.308749199,8.308749199,189.2993927,101.6544037,0,0,0,809.2000122,0,5,600,0.005708873,12.36506172,5.922870159,4.43082428,4.443040371,0.012336712,85,990.5,68,0,164.0399933,0,100,33,0,42.79999924,80,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,87.84313965,9,85,80,42.79999924,0,0,65.77999878
03/27/2025 14:24:35.8722915,855,28918,1,32,0,2891.8,7.378013637,1,855,855,2,17,24.06032567,120.4098528,63.95500183,202.4900055,0,9,24.16758728,30.02574158,61.38895035,102.670929,8.757582664,8.757582664,190.8143005,101.5719986,0,0,0,877.9000244,0,5,600,0.005122748,12.31635078,5.936640739,4.975020885,4.717166424,-0.260400504,85,996.25,69,0,183.4199982,0,100,33,0,42.65000153,80,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,83.52941132,9,85,80,42.65000153,0,0,65.77999878
03/27/2025 14:24:36.8722915,856,28928,1,32,0,2892.8,7.395836388,1,856,856,2,17.5,24.06017567,120.4097853,64.20800018,202.6199951,0,9,24.16758728,30.00857544,61.44617081,102.6624146,8.783117294,8.783117294,192.3921051,101.0466003,0,0,0,880.7000122,0,5,600,0.004870773,12.39145625,5.954105377,4.980764866,4.881342411,-0.100404151,85,992.25,69,0,161.3800049,0,100,33,0,44.25,83,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,86.66666412,9,85,83,44.25,0,0,65.77999878
03/27/2025 14:24:37.8722915,857,28938,1,32,0,2893.8,7.413671582,1,857,857,2,17.79999924,24.06002683,120.4097162,64.60900116,203.6100006,0,9,24.17070198,29.99713135,61.49957657,102.670929,9.013669014,9.013669014,193.6542053,101.2192001,0,0,0,952.7999878,0,5,600,0.005123893,12.30174531,5.970675468,5.030521393,5.368571758,0.341388255,85,998.5,69,0,170.4900055,0,100,33,0,44.04999924,82,2402,9,0,42.90000153,36.29999924,45.90000153,2.724617004,84.70587921,9,85,82,44.04999924,0,0,65.77999878
03/27/2025 14:24:38.8722915,858,28948,1,32,0,2894.8,7.431555138,1,858,858,2,18.29999924,24.05987667,120.4096445,64.34799957,204.2899933,0,9,24.18316269,30.00285339,61.57968521,102.670929,8.779805183,8.779805183,194.9792938,101.2192001,0,0,0,903.1000366,0,5,600,0.00426169,12.28765625,5.982299805,5.070651054,4.938457012,-0.133499324,85,1000.5,69,0,164.9400024,0,100,33,0,43.34999847,81,2402,9,0,42.90000153,36.20000076,45.90000153,2.709379435,84.70587921,9,85,81,43.34999847,0,0,65.77999878
03/27/2025 14:24:39.8722915,859,28958,1,32,0,2895.8,7.449482693,1,859,859,2,18.70000076,24.05972817,120.409571,64.64299774,204.9799957,0,9,24.15824127,29.93418884,61.57968521,102.6198578,8.861034393,8.861034393,196.1150055,101.1298981,0,0,0,914.2000122,0,5,600,0.003353786,12.38105938,5.990804672,5.271058083,5.037862778,-0.235497862,85,1001.5,69,0,176.2899933,0,101,33,0,43.65000153,81,2402,9,0,42.90000153,36.20000076,45.79999924,2.703476667,85.88235474,9,85,81,43.65000153,0,0,65.77999878
03/27/2025 14:24:40.8722915,860,28968,1,32,0,2896.8,7.467421554,1,860,860,2,19.10000038,24.05958067,120.409496,64.64099884,205.5399933,0,9,24.16758728,29.95707703,61.64072037,102.6283722,8.708639145,8.708639145,197.5028992,101.0094986,0,0,0,891.3000488,0,5,600,0.003579617,12.38330156,6.009784222,5.551132202,5.227709293,-0.326616377,85,1004.5,69,0,182.3699951,0,100,33,0,43.65000153,81,2402,9,0,42.90000153,36.20000076,45.79999924,2.703476667,85.88235474,9,85,81,43.65000153,0,0,65.77999878
