TimeStamp,,TestSequenceNumber,TestStatus,TestStatusRun,TestStatusResult,TestTime,TestDistance,TestPhaseNo,TestPhaseTime,TestTotalPhaseTime,GPSIsUnknown,GPSAltitude,GPSLatitude,GPSLongitude,GPSSpeed,GPSCourse,GPSSatelliteId,GPSNumberOfSatellite,SystemBatteryVoltage,AmbientTemp,AmbientRelativeHumidity,AmbientPressure,ExhaustVolumeFlowRate,ExhaustVolumeFlowRate_1,ExhaustTemp_1,ExhaustPressure_1,ExhaustVolumeFlowRate_2,ExhaustTemp_2,ExhaustPressure_2,ExhaustDiffPressure_1,ExhaustDiffPressure_2,Tailpipe_Operation,Tailpipe_Sequence,Tailpipe_CO_Conc,Tailpipe_CO2_Conc,Tailpipe_H2O_Conc,Tailpipe_NO_Conc,Tailpipe_NOx_Conc,Tailpipe_NO2_Conc,OBD_Ch2,OBD_Ch3,OBD_Ch4,OBD_Ch5,OBD_Ch6,OBD_Ch7,OBD_Ch8,OBD_Ch9,OBD_Ch10,OBD_Ch11,OBD_Ch12,OBD_Ch13,OBD_Ch15,OBD_Ch14,Tailpipe_Analyzer_Temp,Tailpipe_Ambient_Temp,Tailpipe_Ambient_RelativeHumidity,Tailpipe_Ambient_AbsoluteHumidity,OBD_Ch1,OBD_Ch16,OBD_Ch17,OBD_Ch18,OBD_Ch19,OBD_Ch20,OBD_Ch21,GPSSpeed
[],[s],[],[],[],[],[],[km],[],[s],[s],[],[m],[deg],[deg],[km/h],[deg],[],[],[V],[degC],[%],[kPa],[m3/min],[m3/min],[degC],[kPa],[m3/min],[degC],[kPa],[Pa],[Pa],[],[],[vol%],[vol%],[vol%],[ppm],[ppm],[ppm],[degC],[rpm],[km/h],[degC],[g/s],[%],[kPa],[degC],[degC],[L/h],[%],[Nm],[%],[],[deg C],[deg C],[%],[%],[%],[%],[deg C],[%],[L/h],[g/s],[g/s],[km/h]
Absolute_time,Relative_time,SYS_TestSequenceNumber,SYS_TestStatus,SYS_TestRunStatus,SYS_TestResultStatus,SYS_TestTime,SYS_TestDistance,SYS_PhaseNo,SYS_PhaseTime,SYS_TotalPhaseTime,GPS_GPSStatus,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_VehicleSpeed,GPS_Course,GPS_GPSSatelliteId,GPS_GPSNumberOfSatellite,BT_BatteryVoltage,WS_AmbientTemp,WS_AmbientRelativeHumidity,WS_AmbientPressure,PF_ExhaustFlowRate,PF_ExhaustFlowRate1,PF_ExhaustTemp1,PF_ExhaustPressure1,PF_ExhaustFlowRate2,PF_ExhaustTemp2,PF_ExhaustPressure2,PF_ExhaustDiffPressure1,PF_ExhaustDiffPressure2,GA_Operation,GA_Sequence,GA_COConc,GA_CO2Conc,GA_H2OConc,GA_NOConc,GA_NOxConc,GA_NO2Conc,OBD_EngineCoolantTemp,OBD_EngineSpeed,OBD_VehicleSpeed,OBD_IntakeAirTemp,OBD_MassAirFlowRate,OBD_CommandedEGR,OBD_BarometricPressure,OBD_AmbientAirTemp,OBD_EngineOilTemp,OBD_EngineFuelRate,OBD_ActualEnginePercentTorque,OBD_EngineReferenceTorque,OBD_NominalFrictionPercentTorque,OBD_DPF_Regeneration_Status,TailpipeAnalyzerTemp,TailpipeAmbientTemp,TailpipeAmbientRelativeHumidity,TailpipeAmbientAbsoluteHumidity,OBDCalculatedLOADValue,OBDEngineFrictionPercentTorque,OBDEngineCoolantTemp1,OBDDriversDemandEnginePercentTorque,OBDEngineFuelRate_1,OBDEngineFuelRate_2,OBDVehicleFuelRate,VehicleSpeed_Max
03/27/2025 16:15:49.3664474,8,10060,1,32,0,1006,1.890563333,1,8,8,2,4.199999809,23.30111,120.1472695,65.13999939,24.27000046,0,10,24.15200996,29.17887878,62.58678436,102.9475555,8.384874344,8.384874344,116.8482971,101.6542969,0,0,0,679.2000122,0,5,600,0.001578253,10.27909531,4.779543877,40.34970856,31.24629211,-9.193303108,85,1223.25,69,0,159.6399994,0,101,34,0,36.54999924,58,2402,10,0,43.5,35.90000153,45.29999924,2.629287004,83.52941132,10,85,58,36.54999924,0,0,65.13999939
03/27/2025 16:15:50.3664474,9,10070,1,32,0,1007,1.908709222,1,9,9,2,4.199999809,23.3012595,120.1473428,65.65499878,24.43000031,0,10,24.15200996,29.18460083,62.6707077,102.9475555,7.872725964,7.872725964,117.9259033,101.4746017,0,0,0,602.7999878,0,5,600,0.001109509,9.180205469,4.787817001,31.41346359,25.50382042,-5.96799469,85,1242,70,0,137.8000031,0,101,34,0,17.60000038,34,2402,10,0,43.5,35.90000153,45.29999924,2.629287004,54.90196228,10,85,37,17.60000038,0,0,65.65499878
03/27/2025 16:15:51.3664474,10,10080,1,32,0,1008,1.926931639,1,10,10,2,4.199999809,23.30140983,120.1474157,65.6740036,23.98999977,0,10,24.17070198,29.20176697,62.76226044,102.9730835,8.965631485,8.965631485,118.8134003,101.5791016,0,0,0,787.4000244,0,5,600,0.001771845,10.05751641,4.768218994,38.84309387,26.52869987,-12.43598557,85,1241.25,70,0,181.3399963,0,101,34,0,41.70000076,65,2402,10,0,43.5,35.90000153,45.40000153,2.635091305,89.80392456,10,86,65,41.70000076,0,0,65.6740036
03/27/2025 16:15:52.3664474,11,10090,1,32,0,1009,1.945329777,1,11,11,2,4.199999809,23.301562,120.1474888,66.28299713,24,0,10,24.16135597,29.17887878,62.82329559,102.9475555,10.22865963,10.22865963,119.7641983,101.8421021,0,0,0,998.5999756,0,5,600,0.002665694,11.42623672,4.844176769,70.00146484,47.87792969,-22.34198189,86,1260.5,71,0,202.4299927,0,101,34,0,49.25,74,2402,10,0,43.5,35.90000153,45.40000153,2.635091305,83.52941132,10,86,74,49.25,0,0,66.28299713
03/27/2025 16:15:53.3664474,12,10100,1,32,0,1010,1.963982388,1,12,12,2,4.199999809,23.30171617,120.1475632,67.5759964,23.90999985,0,10,24.17070198,29.19604492,62.90721893,102.9688263,11.18902206,11.18902206,121.475502,102.1572037,0,0,0,1197.599976,0,5,600,0.00289025,11.78099688,4.902986526,86.44020844,61.34132767,-25.34670639,86,1280.75,72,0,216.1900024,0,101,33,0,53,78,2402,10,0,43.5,35.90000153,45.40000153,2.635091305,82.7450943,10,86,78,53,0,0,67.5759964
03/27/2025 16:15:54.3664474,13,10110,1,32,0,1011,1.982930666,1,13,13,2,4.199999809,23.30187267,120.1476385,68.5,23.70999908,0,10,24.15824127,29.1559906,62.96062469,102.9432983,12.20825958,12.20825958,124.0739975,102.2927017,0,0,0,1435.5,0,5,600,0.003106927,11.89702891,4.936022758,106.6737823,74.71602631,-32.2733078,86,1303.75,74,0,229.8200073,0,101,33,0,58.09999847,83,2402,10,0,43.5,36,45.40000153,2.649942398,83.52941132,10,86,83,58.09999847,0,0,68.5
03/27/2025 16:15:55.3664474,14,10120,1,32,0,1012,2.002182388,1,14,14,2,4.300000191,23.30203217,120.147714,69.75800323,23.56999969,0,10,24.15512466,29.15026855,63.02928925,102.9347839,13.94977474,13.94977474,126.4821014,102.7578964,0,0,0,1855.900024,0,5,600,0.002075575,11.92212344,4.956234932,156.7857208,106.6412811,-50.63956451,86,1326.25,75,0,269.3299866,0,101,33,0,67.09999847,94,2402,10,0,43.5,36,45.40000153,2.649942398,95.68627167,10,86,94,67.09999847,0,0,69.75800323
03/27/2025 16:15:56.3664474,15,10130,1,32,0,1013,2.021804888,1,15,15,2,4.300000191,23.302195,120.14779,71.31700134,23.06999969,0,10,24.17070198,29.17887878,63.13611984,102.9645691,15.06111717,15.06111717,129.5236053,102.8778,0,0,0,2173.599854,0,5,600,0.002074085,9.94371875,4.967260361,182.41362,133.4613342,-49.43563843,86,1348.5,76,0,280.1400146,0,101,33,0,72.09999847,98,2402,10,0,43.5,36,45.40000153,2.649942398,100,10,87,98,72.09999847,0,0,71.31700134
03/27/2025 16:15:57.3664474,16,10140,1,32,0,1014,2.041740999,1,16,16,2,4.300000191,23.30236117,120.1478652,72.01699829,22.22999954,0,10,24.15824127,29.1559906,63.22767258,102.9390411,12.34868622,12.34868622,132.3746948,101.9782028,0,0,0,1461,0,5,600,0.003508033,4.040939844,4.892582417,86.54756927,80.43702698,-6.170877457,86,1331.5,76,0,216.1900024,0,101,33,0,0,0,2402,10,0,43.5,36,45.29999924,2.644105434,0,10,87,0,0,0,0,72.01699829
03/27/2025 16:15:58.3664474,17,10150,1,32,0,1015,2.06139486,1,17,17,2,4.400000095,23.30252533,120.1479363,70.23400116,21.51000023,0,10,24.16447067,29.16171265,63.3344841,102.9518127,5.63895607,5.63895607,133.7050934,101.165802,0,0,0,329.8999939,0,5,600,0.001609879,1.145024316,4.680259228,22.82822227,24.76318932,1.954072833,87,1301.75,74,0,104.7200012,0,101,33,0,0,0,2402,10,0,43.5,36,45.29999924,2.644105434,0,10,87,0,0,0,0,72.01699829
