TimeStamp,,TestSequenceNumber,TestStatus,TestStatusRun,TestStatusResult,TestTime,TestDistance,TestPhaseNo,TestPhaseTime,TestTotalPhaseTime,GPSIsUnknown,GPSAltitude,GPSLatitude,GPSLongitude,GPSSpeed,GPSCourse,GPSSatelliteId,GPSNumberOfSatellite,SystemBatteryVoltage,AmbientTemp,AmbientRelativeHumidity,AmbientPressure,ExhaustVolumeFlowRate,ExhaustVolumeFlowRate_1,ExhaustTemp_1,ExhaustPressure_1,ExhaustVolumeFlowRate_2,ExhaustTemp_2,ExhaustPressure_2,ExhaustDiffPressure_1,ExhaustDiffPressure_2,Tailpipe_Operation,Tailpipe_Sequence,Tailpipe_CO_Conc,Tailpipe_CO2_Conc,Tailpipe_H2O_Conc,Tailpipe_NO_Conc,Tailpipe_NOx_Conc,Tailpipe_NO2_Conc,OBD_Ch2,OBD_Ch3,OBD_Ch4,OBD_Ch5,OBD_Ch6,OBD_Ch7,OBD_Ch8,OBD_Ch9,OBD_Ch10,OBD_Ch11,OBD_Ch12,OBD_Ch13,OBD_Ch15,OBD_Ch14,Tailpipe_Analyzer_Temp,Tailpipe_Ambient_Temp,Tailpipe_Ambient_RelativeHumidity,Tailpipe_Ambient_AbsoluteHumidity,OBD_Ch1,OBD_Ch16,OBD_Ch17,OBD_Ch18,OBD_Ch19,OBD_Ch20,OBD_Ch21,GPSSpeed
[],[s],[],[],[],[],[],[km],[],[s],[s],[],[m],[deg],[deg],[km/h],[deg],[],[],[V],[degC],[%],[kPa],[m3/min],[m3/min],[degC],[kPa],[m3/min],[degC],[kPa],[Pa],[Pa],[],[],[vol%],[vol%],[vol%],[ppm],[ppm],[ppm],[degC],[rpm],[km/h],[degC],[g/s],[%],[kPa],[degC],[degC],[L/h],[%],[Nm],[%],[],[deg C],[deg C],[%],[%],[%],[%],[deg C],[%],[L/h],[g/s],[g/s],[km/h]
Absolute_time,Relative_time,SYS_TestSequenceNumber,SYS_TestStatus,SYS_TestRunStatus,SYS_TestResultStatus,SYS_TestTime,SYS_TestDistance,SYS_PhaseNo,SYS_PhaseTime,SYS_TotalPhaseTime,GPS_GPSStatus,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_VehicleSpeed,GPS_Course,GPS_GPSSatelliteId,GPS_GPSNumberOfSatellite,BT_BatteryVoltage,WS_AmbientTemp,WS_AmbientRelativeHumidity,WS_AmbientPressure,PF_ExhaustFlowRate,PF_ExhaustFlowRate1,PF_ExhaustTemp1,PF_ExhaustPressure1,PF_ExhaustFlowRate2,PF_ExhaustTemp2,PF_ExhaustPressure2,PF_ExhaustDiffPressure1,PF_ExhaustDiffPressure2,GA_Operation,GA_Sequence,GA_COConc,GA_CO2Conc,GA_H2OConc,GA_NOConc,GA_NOxConc,GA_NO2Conc,OBD_EngineCoolantTemp,OBD_EngineSpeed,OBD_VehicleSpeed,OBD_IntakeAirTemp,OBD_MassAirFlowRate,OBD_CommandedEGR,OBD_BarometricPressure,OBD_AmbientAirTemp,OBD_EngineOilTemp,OBD_EngineFuelRate,OBD_ActualEnginePercentTorque,OBD_EngineReferenceTorque,OBD_NominalFrictionPercentTorque,OBD_DPF_Regeneration_Status,TailpipeAnalyzerTemp,TailpipeAmbientTemp,TailpipeAmbientRelativeHumidity,TailpipeAmbientAbsoluteHumidity,OBDCalculatedLOADValue,OBDEngineFrictionPercentTorque,OBDEngineCoolantTemp1,OBDDriversDemandEnginePercentTorque,OBDEngineFuelRate_1,OBDEngineFuelRate_2,OBDVehicleFuelRate,VehicleSpeed_Max
03/27/2025 11:31:08.6974792,8,11730,1,33,0,1173,2.08487339,1,4.9,4.9,2,4.699999809,23.3026355,120.147965,59.82600021,20,0,9,24.37320709,36.5318222,46.828022,103.1773529,10.28245831,10.28245831,148.1436005,102.0987015,0,0,0,1092.599976,0,5,600,0.003043521,11.05390078,5.187166214,4.96047163,4.114245415,-0.854581833,86,1382.75,64,0,190.9400024,0,101,35,0,46.75,64,2402,10,0,43.79999924,36.70000076,47,2.85309267,84.70587921,10,86,64,46.75,0,0,59.82600021
03/27/2025 11:31:09.6974792,9,11740,1,33,0,1174,2.101666806,1,4.9,4.9,2,4.800000191,23.30277833,120.1480225,61.3730011,20.45000076,0,9,24.3887825,36.5432663,46.92340851,103.1986237,10.20016193,10.20016193,149.7893982,102.1516037,0,0,0,1087.599976,0,5,600,0.002381182,10.61359844,5.196621895,4.949001789,4.188463211,-0.768048108,86,1400.25,65,0,206.0700073,0,101,35,0,42.29999924,57,2402,10,0,43.79999924,36.70000076,47,2.85309267,79.60784149,10,86,57,42.29999924,0,0,61.3730011
03/27/2025 11:31:10.6974792,10,11750,1,33,0,1175,2.11879764,1,4.9,4.9,2,4.800000191,23.3029245,120.1480793,62.43799973,19.88999939,0,9,24.3825531,36.51465607,46.97299957,103.1816101,11.28539085,11.28539085,151.5615997,102.1137009,0,0,0,1317.700073,0,5,600,0.001863438,10.35033906,5.2035532,5.60315752,4.613498211,-0.999431193,86,1432.25,66,0,218.8300018,0,101,35,0,49.90000153,66,2402,11,0,43.79999924,36.70000076,47,2.85309267,82.7450943,11,86,65,49.90000153,0,0,62.43799973
03/27/2025 11:31:11.6974792,11,11760,1,34,0,1176,2.136251723,1,4.9,4.9,2,4.800000191,23.303058,120.1481318,63.0019989,19.89999962,0,9,24.3825531,36.47460175,47.01877594,103.1688385,10.90387344,10.90387344,153.1437988,102.2865982,0,0,0,1254.400024,0,1,679,0.002214453,8.754161719,5.201067924,6.186006069,5.292206287,-0.902625144,86,1453.25,68,0,209.7899933,0,101,35,0,43.5,56,2402,11,0,43.79999924,36.70000076,47,2.85309267,76.47058868,11,86,55,43.5,0,0,63.0019989
03/27/2025 11:31:12.6974792,12,11770,1,34,0,1177,2.154011417,1,4.9,4.9,2,5,23.30322383,120.1481983,63.8370018,20.38999939,0,9,24.37943649,36.45743561,47.0759964,103.1773529,8.574344635,8.574344635,154.472702,101.6924973,0,0,0,787.5,0,5,600,0.008310826,3.5334125,5.140534878,5.259278297,4.79792738,-0.465906292,86,1478.5,67,0,166.7599945,0,101,35,0,0,10,2402,11,0,43.79999924,36.70000076,47,2.85309267,1.960784316,11,86,1,0,0,0,63.8370018
03/27/2025 11:31:13.6974792,13,11780,1,34,0,1178,2.171604473,1,4.9,4.9,2,5,23.303372,120.148261,63.10800171,21.45000076,0,9,24.3825531,36.42310333,47.12177277,103.1688385,5.52748394,5.52748394,155.0422058,101.4222031,0,0,0,336,0,5,600,0.001574591,0.77798999,2.830422878,3.363201857,6.948459625,3.620658398,86,1432.5,67,0,100.1100006,0,101,35,0,0,0,2402,11,0,43.79999924,36.70000076,47,2.85309267,0,11,86,2,0,0,0,63.8370018
03/27/2025 11:31:14.6974792,14,11790,1,34,0,1179,2.189087251,1,4.9,4.9,2,5.099999905,23.30351867,120.1483243,62.44300079,21.79999924,0,9,24.37320709,36.3944931,47.17517853,103.1603241,7.173078537,7.173078537,153.966507,101.5585022,0,0,0,555.7000122,0,5,600,0.004241889,1.543181055,1.409664631,2.211549282,3.122868538,0.92031759,86,1433.25,67,0,157.0800018,0,101,35,0,22.85000038,35,2402,11,0,43.79999924,36.70000076,47,2.85309267,71.37255096,11,86,36,22.85000038,0,0,63.8370018
03/27/2025 11:31:15.6974792,15,11800,1,35,0,1180,2.206616667,1,4.9,4.9,2,5.300000191,23.30366533,120.1483897,63.22299957,22.54000092,0,9,24.34828377,36.44026947,47.26673126,103.2028809,0.058819499,0.058819499,154.0930023,101.498703,0,0,0,0.099999994,0,5,600,0.006048316,4.927836719,4.380299568,6.693824768,3.357859612,-3.368904352,86,1456.75,67,0,193.1699982,0,101,35,0,40.40000153,53,2402,11,0,43.79999924,36.70000076,47,2.85309267,85.88235474,11,86,54,40.40000153,0,0,63.8370018
03/27/2025 11:31:16.6974792,16,11810,1,30,0,1181,2.224201278,1,4.9,4.9,2,5,23.3038115,120.148456,64.04599762,22.20000076,0,8,24.33893776,36.36016083,47.29343414,103.1390533,16.00675392,16.00675392,155.4219055,103.5569,0,0,0,2524,0,5,600,0.007150367,9.287285938,5.061648369,72.02453613,45.32032013,-26.96789169,86,1496.75,69,0,334.1900024,0,101,35,0,72.19999695,90,2402,11,0,43.79999924,36.70000076,47,2.85309267,100,11,87,95,72.19999695,0,0,64.04599762
03/27/2025 11:31:17.6974792,17,11820,1,30,0,1182,2.242338806,1,4.9,4.9,2,5.099999905,23.30394783,120.1485182,65.93099976,23.09000015,0,8,24.36074448,36.34871674,47.3506546,103.1347961,17.02409363,17.02409363,159.4710999,103.3768005,0,0,0,2869.5,0,5,600,0.004633792,9.866852344,5.235202789,66.30957794,54.20152283,-12.22760963,87,1544,71,0,320.5799866,0,101,35,0,73.05000305,88,2402,11,0,43.79999924,36.70000076,46.90000153,2.847022533,100,11,87,92,73.05000305,0,0,65.93099976
